CustomerID,Name,Email,Region,LoyaltyTier
C0444,Joseph Bauer,gillbrandy@porter-evans.com,East,Gold
C0445,Mariah Griffith,walter92@gutierrez.com,West,Silver
C0446,Tiffany Yoder,vanessakirby@hotmail.com,South,Gold
C0447,Christopher Wilson,mullinskatelyn@norris.com,West,Bronze
C0448,Sharon Kelly,robertalexander@davis-nash.com,West,Silver
C0449,Sharon Key,johnbowman@gmail.com,West,Platinum
C0450,Greg Palmer,bradley47@castillo.com,West,Platinum
C0451,Angel Smith,lisamiller@freeman.info,East,Platinum
C0452,Cassandra Decker,rwoods@mendoza.net,South,Platinum
C0453,Jeffrey Garza,crawfordanita@hotmail.com,North,Gold
C0454,Richard Morrow,cgillespie@yahoo.com,South,Gold
C0455,Tyler Gardner,stevensdavid@yahoo.com,South,Gold
C0456,William Patterson,iblack@mann-thomas.com,North,Bronze
C0457,Felicia Thomas,kscott@jones.com,West,Bronze
C0458,Rachel Brennan,gphillips@hotmail.com,West,Silver
C0459,Kevin Mckay,cookjames@yahoo.com,West,Gold
C0460,Philip Le,jennajames@yahoo.com,West,Platinum
C0461,Leslie Smith,rcarter@reed.com,West,Platinum
C0462,David Mendoza,cpalmer@gmail.com,West,Platinum
C0463,Shawn Ayers,irocha@yahoo.com,North,Bronze
C0464,Dawn Morris,ygreene@allen-white.biz,North,Silver
C0465,Jessica Smith,adkinsjose@abbott-benson.com,East,Silver
C0466,Gail Davis,angela97@smith.info,West,Gold
C0467,Charles Hunt,travislewis@nelson-smith.com,South,Gold
C0468,Jennifer Palmer,harrisdaniel@yahoo.com,South,Bronze
C0469,Jordan Scott,shaungarcia@yahoo.com,West,Platinum
C0470,Daniel Johnson Jr.,bscott@suarez.com,West,Bronze
C0471,Christopher Cooper,morrissara@yahoo.com,East,Platinum
C0472,Robert Oconnor,brooksevan@perkins.net,West,Gold
C0473,Mark Duran,rickylewis@baker.net,North,Bronze
C0474,Michael Watson,sheltongreg@yahoo.com,East,Platinum
C0475,Emily Sosa,nathanwiggins@brown-gardner.com,South,Platinum
C0476,Tara Cobb,ocole@yahoo.com,West,Bronze
C0477,Robert Tucker,brenda92@yahoo.com,East,Gold
C0478,Debra Walker,evanswendy@hotmail.com,West,Platinum
C0479,Paul Vaughn,tmills@gmail.com,West,Bronze
C0480,Natalie Kennedy,hernandezjames@miller.biz,East,Bronze
C0481,James Larsen,kylie32@yahoo.com,East,Platinum
C0482,William Saunders,michellefrey@yahoo.com,West,Bronze
C0483,Timothy Morgan,carlyrobinson@wallace.com,South,Gold
C0484,Theresa Moon,andrew65@nelson.com,North,Bronze
C0485,William Holden,thomas18@gmail.com,East,Gold
C0486,Francis Powell,katiejones@bennett.com,East,Gold
C0487,Thomas Pierce,danielthompson@hotmail.com,East,Bronze
C0488,Carolyn Vazquez,cathy87@hotmail.com,East,Platinum
C0489,Stephanie Burke,shaunlopez@rodriguez.com,East,Silver
C0490,Robert Fisher,laurasalas@hotmail.com,East,Platinum
C0491,Megan Thompson,davisjamie@gmail.com,South,Platinum
C0492,Christopher Calhoun,ashley64@smith.com,East,Gold
C0493,Ruth Hogan,patricia08@hotmail.com,East,Gold
C0494,Jose Watson,sarah54@gmail.com,East,Gold
C0495,Steven Smith,houstonashley@gmail.com,West,Platinum
C0496,Pamela Mata,charlesluna@gmail.com,West,Silver
C0497,Lisa Tate,amyanderson@harris.com,South,Gold
C0498,Aaron Morris,prestongregory@roberson.com,East,Silver
C0499,Brandon Harvey,donna90@hotmail.com,North,Gold
C0500,Sandra Keller,mariaodonnell@gmail.com,North,Gold
C0501,Matthew Thomas,zsnow@yahoo.com,South,Bronze
C0502,Michelle Esparza,cwilson@mathis.net,West,Silver
C0503,Bradley Jackson,kimberlyday@mendoza.net,West,Platinum
C0504,Megan Gamble,barry27@gmail.com,South,Silver
C0505,Kelly Smith,paulharvey@hotmail.com,West,Platinum
C0506,Richard Randall,taylorfranco@campbell-murphy.org,East,Platinum
C0507,Nancy Garcia,williamsingleton@holder-morris.biz,North,Gold
C0508,Christian Garner,ryanwalls@yahoo.com,South,Platinum
C0509,Tonya Shelton,tstokes@hotmail.com,West,Bronze
C0510,Leah Saunders,michael24@bowman.com,South,Platinum
C0511,Mary Campbell,pmiller@gmail.com,West,Bronze
C0512,Christopher Graves,susan65@gmail.com,South,Platinum
C0513,Megan Alvarado,saundersbrett@gmail.com,West,Gold
C0514,Kevin Rhodes,diane45@yahoo.com,East,Silver
C0515,Miranda Macias,grace22@orr.info,East,Silver
C0516,William Adams,logan92@jackson-greene.net,East,Bronze
C0517,Christopher Martinez,emmamyers@yahoo.com,North,Platinum
C0518,Jeremy Berry,nathanellis@gmail.com,West,Bronze
C0519,Heather Lambert,matthew26@gmail.com,West,Gold
C0520,Angela Deleon,manuel20@yahoo.com,South,Platinum
C0521,Luis Jacobson,bowenmallory@tucker-hamilton.org,West,Platinum
C0522,Craig Martin,katelyn97@yahoo.com,East,Silver
C0523,Brittany Lowery,katherine57@hotmail.com,East,Platinum
C0524,Jeremy Miles,gsnyder@hotmail.com,North,Platinum
C0525,Samuel Todd,yturner@yahoo.com,East,Bronze
C0526,Mary Johnson,kellyanderson@hotmail.com,North,Platinum
C0527,Donald Reed,stewartluis@manning-morgan.com,South,Platinum
C0528,Joshua Harrington,amanda22@gmail.com,East,Bronze
C0529,Vickie Smith,michelle11@bartlett-thomas.com,West,Silver
C0530,Valerie Allison,fjohnson@gmail.com,East,Silver
C0531,Jeffrey Carrillo,martinpeggy@hotmail.com,East,Bronze
C0532,Zachary Jimenez,rogergarcia@walsh.net,North,Platinum
C0533,Rachel Garcia,theresakidd@rodriguez.com,North,Gold
C0534,Geoffrey Waller,elizabeth27@gmail.com,West,Platinum
C0535,Stacey Jones,leeshawna@hansen.info,North,Platinum
C0536,Frances Perez,shafferjack@mendoza.org,South,Silver
C0537,Tammy Lopez,mercedes56@gmail.com,North,Platinum
C0538,Melissa Smith,richard67@fletcher.com,North,Bronze
C0539,Natasha Mason,sjackson@harrison-moore.net,North,Silver
C0540,Michael Wright,ggoodman@yahoo.com,South,Gold
C0541,Jason Duncan,shannonjones@hall.com,North,Silver
C0542,Erin Anderson,zgonzalez@gmail.com,South,Platinum
C0543,Jonathan Hunt,cristinajohnston@yahoo.com,East,Silver
C0544,Joshua Atkinson,greenriley@sanders.com,South,Platinum
C0545,Alan Jones,dmcgee@gmail.com,South,Gold
C0546,Amanda Melton,sarah78@hotmail.com,East,Bronze
C0547,Heather Sims,hbrooks@fischer.info,North,Bronze
C0548,Deanna Gonzalez,april98@hess.com,West,Gold
C0549,Janet Hampton,burtoncharles@strickland.com,North,Bronze
C0550,Jennifer Stout,qduncan@smith.biz,South,Gold
C0551,Jenna Mcconnell,gomezbradley@hotmail.com,West,Gold
C0552,Gary Gould,robin16@yahoo.com,North,Silver
C0553,Cynthia Howe,thomasmorales@gmail.com,North,Bronze
C0554,Erin Martinez,ukent@gaines.com,South,Platinum
C0555,Zachary Flores,burtonlisa@gmail.com,North,Gold
C0556,Norman Gomez,lauriejohnson@hotmail.com,West,Gold
C0557,Sarah Johnson,ericburns@robbins.com,East,Bronze
C0558,Heidi Harris,james10@mora-ho.com,North,Silver
C0559,Anthony Holmes,iwatkins@bennett.biz,North,Silver
C0560,Jimmy Smith,alexjacobson@powell.com,South,Bronze
C0561,Drew West,megancalderon@pena.com,East,Platinum
C0562,Kelly Williams,melinda56@gmail.com,West,Platinum
C0563,Jill Lester,griffithamanda@hotmail.com,East,Silver
C0564,Jill Miles,larrysanchez@vaughn-richardson.com,South,Gold
C0565,Tony Greer,ann87@gonzalez.com,South,Silver
C0566,Ana Collins,ecastaneda@patton-woods.info,West,Gold
C0567,David Gibbs,uhernandez@yahoo.com,East,Silver
C0568,William Crawford,cmoreno@saunders.com,East,Platinum
C0569,Jenny Andrade,kfoster@fischer.com,South,Platinum
C0570,Matthew Herrera,hho@yahoo.com,West,Silver
C0571,Alicia Johnson,haneymark@castillo.biz,East,Gold
C0572,Charlotte Weber,kayla03@hotmail.com,North,Silver
C0573,Cathy Rivera,hmcdaniel@yahoo.com,North,Silver
C0574,Alexander Jones,matthew10@mcgrath.com,West,Platinum
C0575,James Barnett,matthewbright@gmail.com,South,Bronze
C0576,Michael Rice,chadmurphy@smith-shepherd.com,West,Silver
C0577,Benjamin Steele,dunnjennifer@gmail.com,North,Platinum
C0578,Michelle Gordon,kimberly77@hotmail.com,South,Gold
C0579,Justin Sutton,collierchristopher@gmail.com,North,Gold
C0580,Brent Anderson,tchandler@graham.com,East,Silver
C0581,Christopher Santana,catherinebarr@gmail.com,South,Platinum
C0582,Dr. Tammy Bonilla,jmorales@yahoo.com,West,Silver
C0583,Victoria Waters,kennethcastaneda@mullen.info,East,Gold
C0584,Scott Patterson,rogersamanda@yahoo.com,South,Platinum
C0585,Paul Murphy,ucrawford@yahoo.com,South,Platinum
C0586,Brandon Smith,uriley@gmail.com,West,Platinum
C0587,Chad Patterson,rileychristina@bryan.org,South,Gold
C0588,Joe Jones,bkemp@lopez.com,North,Silver
C0589,Adam Hernandez,lisabishop@perry.org,West,Platinum
C0590,George Melton,nbryan@pitts-bailey.com,South,Platinum
C0591,Thomas Macias,tamara03@yahoo.com,West,Gold
C0592,Paula Hart,usmith@hotmail.com,West,Platinum
C0593,Michelle Baldwin,christine54@lloyd-dixon.com,North,Bronze
C0594,Jennifer Williams,xward@alvarado.net,East,Bronze
C0595,Stephanie Harris,glyons@yahoo.com,West,Platinum
C0596,Kayla Ramirez,lewiselizabeth@mcdowell.com,South,Platinum
C0597,Jill Rodriguez,kevinevans@hotmail.com,West,Gold
C0598,Dwayne Davis,zreeves@yahoo.com,South,Gold
C0599,Sydney Johnson,ydavidson@larson.com,North,Gold
C0600,Angela Villanueva,ashleymoore@hotmail.com,West,Silver
C0601,Bradley Gilbert MD,crystal14@castillo.com,North,Bronze
C0602,Joshua Walton,sgrant@hotmail.com,South,Bronze
C0603,Kyle Green,patrickjohnathan@yahoo.com,East,Bronze
C0604,Michael Phillips,rduncan@wallace.net,East,Bronze
C0605,Jake Sanders,cjohns@yahoo.com,North,Platinum
C0606,Mary Garcia,samantha10@gmail.com,North,Bronze
C0607,Robert Hayes,calderonamanda@hotmail.com,South,Gold
C0608,Michelle Brown,melissajackson@hotmail.com,South,Silver
C0609,Kelly Klein DVM,denise51@lawrence-mcintosh.info,West,Bronze
C0610,Kayla Sloan,jonathan66@alvarez-johnson.com,South,Platinum
C0611,Ashley Armstrong,aprilbrown@owens-reed.com,East,Platinum
C0612,Jamie Shelton,ashley17@gmail.com,North,Gold
C0613,Kelly Smith,bairdcatherine@johnson-young.com,West,Silver
C0614,Lisa Lewis,kristina34@hotmail.com,East,Gold
C0615,Jordan Coleman,parkerthomas@patel-mcmahon.com,North,Bronze
C0616,Clinton Whitehead,nwatkins@gmail.com,South,Gold
C0617,Vincent Rangel,steven36@hotmail.com,South,Bronze
C0618,Luke Perez,serickson@phillips.info,North,Bronze
C0619,Jennifer Bennett,melissa56@phillips.com,North,Gold
C0620,Tammy Winters,angela19@flynn.com,East,Gold
C0621,Alicia Shaw,kevin49@thomas.info,West,Platinum
C0622,Sheila Neal,ashleysullivan@hotmail.com,South,Bronze
C0623,Zachary Carrillo,changabriela@hotmail.com,South,Platinum
C0624,Brittany Welch,david34@yahoo.com,North,Bronze
C0625,Scott Clark,wattsmelissa@davila.net,North,Platinum
C0626,Terri Washington,joselane@gmail.com,East,Silver
C0627,David Smith MD,nwang@copeland-leon.com,North,Platinum
C0628,Lori Dodson,lindalogan@harris.net,East,Platinum
C0629,Jo Thomas,meyerdaniel@yahoo.com,North,Platinum
C0630,Sean Cole,lucas63@guerra-baker.com,South,Bronze
C0631,Troy Navarro,bankstina@smith-anderson.com,South,Bronze
C0632,Wendy Ball,marcus37@miller.com,West,Silver
C0633,Karen Smith,michaelevans@hernandez.net,West,Silver
C0634,Scott White,shelbybryant@yahoo.com,South,Platinum
C0635,Antonio Powell,blevinswilliam@newton-wright.com,North,Bronze
C0636,Michael Davidson,rogerspamela@gmail.com,North,Bronze
C0637,Amy Miles,shaffereric@gmail.com,East,Silver
C0638,Michael Marsh,lindsay14@yahoo.com,West,Silver
C0639,Nancy Dixon,robinsonsarah@sullivan-morales.info,North,Silver
C0640,Michael Anderson,garciajenna@gmail.com,South,Gold
C0641,Allen Johnson,chaneyevelyn@henderson.com,North,Bronze
C0642,Thomas Johnson,johnsonjill@gmail.com,West,Bronze
C0643,Kenneth Freeman,uhanson@gmail.com,South,Platinum
C0644,Shannon Moreno,sheenamooney@hotmail.com,East,Gold
C0645,Jennifer Casey,ecarter@gmail.com,West,Platinum
C0646,Donna Johnson,bfrancis@mooney.com,North,Silver
C0647,Katie Townsend,douglaslynn@yahoo.com,East,Bronze
C0648,Eric Hubbard,kedwards@hotmail.com,East,Silver
C0649,Emily Johnson,pbarnes@cox.biz,East,Bronze
C0650,Anthony Frey,oreed@harper.com,East,Platinum
C0651,Cindy Conner,cfletcher@hotmail.com,North,Bronze
C0652,Jennifer Murphy,raymondosborne@hotmail.com,North,Bronze
C0653,Gloria Donaldson,shunter@hotmail.com,East,Gold
C0654,Erica Thompson,carlosrodriguez@yahoo.com,North,Bronze
C0655,Melissa Brown,gbell@hotmail.com,East,Silver
C0656,Christopher Rogers,zgill@gmail.com,North,Bronze
C0657,Thomas Barton,erin54@yahoo.com,East,Platinum
C0658,Karen Bates,ylee@brown.com,North,Silver
C0659,Steve Cruz,shannonrobertson@jones.com,West,Platinum
C0660,Kenneth Adkins,sromero@yahoo.com,South,Gold
C0661,James Spencer,johnhoffman@hunt.org,West,Platinum
C0662,Kathleen Johnson,aking@hotmail.com,West,Platinum
C0663,Patricia Gallegos,joan32@gonzalez.com,North,Gold
C0664,Brenda Valenzuela,mcochran@hotmail.com,East,Gold
C0665,Toni Thomas,wallschristine@hotmail.com,West,Silver
C0666,Kimberly Johnson,hdavis@hotmail.com,East,Platinum
C0667,Kayla Johnston,wwatson@hotmail.com,East,Bronze
C0668,Kimberly Kennedy,sally63@hotmail.com,East,Silver
C0669,Traci Best,potternathaniel@kelly-mcmahon.com,South,Gold
C0670,Vincent Anthony,clarktara@espinoza.com,West,Gold
C0671,Kristin Thomas,georgemichael@hotmail.com,North,Platinum
C0672,Jennifer Martin,cassandra89@gmail.com,East,Platinum
C0673,Michael Woodard,hwilliams@gmail.com,North,Platinum
C0674,Lauren Brown,james32@gmail.com,East,Gold
C0675,Dylan Jones,masontroy@joyce.com,North,Silver
C0676,James Wilkinson,jacobbrandt@hotmail.com,West,Platinum
C0677,Eric Hardy,michaelgreen@gmail.com,North,Bronze
C0678,Timothy Hill,zcox@ray.com,East,Bronze
C0679,Joseph Peterson,matthew60@blevins.net,West,Bronze
C0680,Henry Cortez,emilyswanson@yahoo.com,East,Bronze
C0681,Juan Jackson,carolyndaniel@hotmail.com,North,Platinum
C0682,Dennis Logan,ymaddox@morgan.net,East,Gold
C0683,Erin Davis,karen64@yahoo.com,West,Bronze
C0684,Melanie Valenzuela,guzmankeith@hotmail.com,South,Platinum
C0685,Sarah Mcdaniel,nicholas82@yahoo.com,West,Platinum
C0686,Patrick Alvarado,christinaprice@gmail.com,East,Bronze
C0687,Michael Chapman,elizabethrodriguez@hotmail.com,East,Gold
C0688,James Johnson,james76@hotmail.com,East,Bronze
C0689,John Turner,benjaminmack@torres-pennington.org,East,Gold
C0690,Randall Torres,smithkimberly@hotmail.com,South,Gold
C0691,James Graham,pjones@hotmail.com,South,Platinum
C0692,Lorraine Reilly,tyroneanderson@martin.com,West,Bronze
C0693,Aaron Allen,madisonjones@cook-aguilar.biz,North,Gold
C0694,Natasha Williams,kristinphillips@bell.net,North,Bronze
C0695,Blake Campbell,smithphilip@cobb-burke.com,East,Bronze
C0696,Angela Beck,mcgrathchristopher@yahoo.com,South,Platinum
C0697,Leslie Simpson,dillonsteve@bradley.com,West,Silver
C0698,Michael Perez,deborahedwards@davis-dillon.com,West,Gold
C0699,Cody Harrell,sflores@sullivan-mccormick.org,West,Bronze
C0700,Andrew Williams,tyler66@hotmail.com,East,Silver
C0701,Shelby Jones,adamskinner@gmail.com,East,Bronze
C0702,Diamond Jones,irivers@gmail.com,West,Bronze
C0703,Daniel Johnson,zroberson@cook-gutierrez.com,East,Silver
C0704,Angela Hall,hernandezcheryl@hotmail.com,North,Platinum
C0705,David Wood,fieldslawrence@gmail.com,West,Bronze
C0706,Angie Davis,crodriguez@gmail.com,West,Bronze
C0707,Brett Blankenship,tlewis@johnson.com,North,Platinum
C0708,Richard Lyons,hensleylawrence@hotmail.com,North,Gold
C0709,Katie Anderson,brandon56@ramirez.com,South,Platinum
C0710,Michael Frazier,christine52@peters.net,East,Platinum
C0711,Shelby Combs,lisajenkins@yahoo.com,South,Silver
C0712,Jonathan Bond,ucarlson@yahoo.com,West,Platinum
C0713,Kathy Jensen,christinecolon@johnson.com,West,Bronze
C0714,Mr. Jordan Parker,michael29@hotmail.com,North,Gold
C0715,Joshua Freeman,ortegasteven@gmail.com,East,Bronze
C0716,Brian Mitchell,joseph38@gmail.com,West,Bronze
C0717,Jessica Smith,annvasquez@daniels.com,East,Bronze
C0718,Barbara Perez,michelemills@wright.net,North,Platinum
C0719,Gregory Curry,slester@brock.com,West,Bronze
C0720,Jeffrey Jones,bwillis@nelson.com,North,Platinum
C0721,Joyce Montgomery,villajames@yahoo.com,East,Bronze
C0722,Robert Vasquez,john36@randall.com,North,Bronze
C0723,Brandon Clark,ddiaz@hotmail.com,West,Platinum
C0724,Phillip Smith,cdavis@brown-hicks.com,East,Silver
C0725,Alexa Brown,erica59@rodriguez.com,East,Gold
C0726,Brittany Callahan,jennifer76@hotmail.com,East,Platinum
C0727,Alexandra Williams,qjones@hotmail.com,West,Bronze
C0728,William Davies,ashleynathan@yahoo.com,West,Platinum
C0729,Cameron Reed,fergusontiffany@gmail.com,West,Bronze
C0730,Lisa Bolton,jordan16@maxwell-fisher.info,West,Platinum
C0731,Stephanie Mora,bauerchristina@yahoo.com,West,Silver
C0732,Douglas Carson,olivia14@phillips.net,North,Silver
C0733,Brian James,joannacarter@garcia.net,South,Silver
C0734,Stephen Fowler,nskinner@cobb-rodriguez.com,East,Bronze
C0735,Jared Thomas,xtaylor@stein.org,East,Silver
C0736,Brian Gonzalez,kenneth75@miller-herrera.com,North,Silver
C0737,Todd Hogan,wjacobs@morris-wheeler.com,North,Gold
C0738,Jason Holt,robert92@whitehead.com,South,Platinum
C0739,Brandy Murphy,emily88@gmail.com,South,Gold
C0740,Jared Brooks,iwhite@giles.biz,West,Silver
C0741,Erik Myers,hollowaysarah@yahoo.com,South,Platinum
C0742,Sonya Rodriguez,greenallison@hotmail.com,West,Gold
C0743,Rachel Bond,myersnicole@hotmail.com,North,Bronze
C0744,David Campos DDS,kevin80@gmail.com,South,Bronze
C0745,John English,mallen@buchanan.com,East,Gold
C0746,Matthew Carlson,gspencer@hotmail.com,East,Platinum
C0747,Tyler Small,robinsonmichael@rogers.com,West,Bronze
C0748,Miss Candice Hayes,tclayton@hotmail.com,North,Silver
C0749,Laurie Martinez,dennisevans@hotmail.com,South,Gold
C0750,Derek Brown,wcollins@yahoo.com,West,Silver
C0751,Theresa Barton,toddtiffany@owens-cline.com,North,Silver
C0752,Ariana Myers,paulsilva@gmail.com,West,Bronze
C0753,Daniel Zavala,davidhunter@hotmail.com,North,Bronze
C0754,Whitney Bailey,helen05@hotmail.com,South,Gold
C0755,Jesus Perez,ericgoodman@hotmail.com,West,Bronze
C0756,Kelly Evans,madeline03@aguirre.net,North,Platinum
C0757,John Davis,daypatricia@gmail.com,South,Bronze
C0758,Michelle Torres,ocoleman@yahoo.com,West,Silver
C0759,Audrey Rogers,careylisa@yahoo.com,West,Bronze
C0760,Jordan Lopez,kellyvalencia@gmail.com,South,Gold
C0761,Jill Adams,mpeck@gmail.com,East,Gold
C0762,Nancy Pena,harrisonpaul@velez-pearson.com,North,Gold
C0763,James Leonard,bergricardo@gmail.com,North,Platinum
C0764,Jonathan Wright,greenstacy@bates-davis.com,West,Platinum
C0765,Christopher Clark,vincent52@ortiz.com,North,Platinum
C0766,Amy Jordan,jenniferphillips@lee.com,West,Silver
C0767,John Clark,brownkimberly@simpson-potter.com,West,Gold
C0768,Jerry Owen,shawncox@hotmail.com,West,Silver
C0769,Patricia Walton,vball@miles.info,West,Bronze
C0770,Mary Williamson,kevin19@yahoo.com,South,Gold
C0771,Casey George,jeremymitchell@hotmail.com,South,Platinum
C0772,Terry Hanson,theresacosta@fields.net,West,Silver
C0773,Eric Murphy,xmiller@fowler.com,South,Bronze
C0774,Mark Diaz,millstaylor@strickland-quinn.com,South,Silver
C0775,Kelly Bishop,dmacdonald@yahoo.com,East,Gold
C0776,Kara Carlson,uthompson@yahoo.com,East,Bronze
C0777,John Owen,wanda76@hotmail.com,North,Platinum
C0778,Rebecca Higgins,kendradominguez@yahoo.com,East,Bronze
C0779,Melissa Morrison,alyssaclark@yahoo.com,West,Platinum
C0780,Kimberly Meadows,rachaelphillips@lucas.com,South,Platinum
C0781,Mary Smith,ucox@hotmail.com,North,Silver
C0782,Ms. Monica Nelson,robertcooper@gmail.com,East,Bronze
C0783,Matthew Stanton,lopezaustin@yahoo.com,North,Bronze
C0784,David Williams,tshort@gmail.com,North,Platinum
C0785,Brett Stephens,blake44@chavez.com,West,Gold
C0786,Kimberly Holden,owenslinda@hall.com,East,Gold
C0787,Kelly Smith,shutchinson@bolton-anthony.com,South,Silver
C0788,Victoria Juarez,ganderson@hotmail.com,North,Bronze
C0789,Aaron Blackwell,garrettspencer@russell-blake.com,East,Platinum
C0790,Samantha Vazquez,michaellogan@yahoo.com,North,Silver
C0791,Larry Lewis,darren48@gmail.com,East,Platinum
C0792,Barbara Zhang,tammy92@robinson-kline.com,North,Platinum
C0793,Dr. Stephen Schroeder,lli@gmail.com,North,Platinum
C0794,Steven Calderon PhD,johnmeyer@delgado.com,East,Silver
C0795,Cathy Ferguson,susan37@cordova.biz,West,Gold
C0796,Victoria Hodges,danielsimon@yahoo.com,North,Gold
